Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse #iaculis,7.22474E+15,2020-09-30 18:44 +0000,193,2,0.010362694,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas #luctus,4.01214E+15,2020-09-30 17:45 +0000,186,8,0.043010753,0,1,2,0,0,0,3,0,0,0,0,0,0,24,2
et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa #neque,7.57536E+15,2020-09-30 17:33 +0000,124,2,0.016129032,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0
vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat #nam,2.98788E+13,2020-09-30 16:21 +0000,131,2,0.015267176,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec #porta,6.50357E+15,2020-09-30 14:25 +0000,958,19,0.019832985,1,1,5,4,0,0,8,0,0,0,0,0,0,0,0
rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #amet,4.2559E+15,2020-09-30 13:52 +0000,226,7,0.030973451,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0
cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor #ut,1.56116E+15,2020-09-30 13:37 +0000,266,1,0.003759398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo #nisi,5.80543E+15,2020-09-30 13:22 +0000,743,53,0.071332436,1,0,6,0,5,0,3,0,0,0,0,0,0,38,38
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis #velit,4.00635E+15,2020-09-30 13:19 +0000,248,5,0.02016129,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti #id,3.89767E+15,2020-09-30 11:56 +0000,328,17,0.051829268,0,1,5,1,0,0,3,0,0,0,0,0,0,95,7
vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam #cubilia,2.57958E+15,2020-09-30 10:32 +0000,1071,7,0.006535948,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis #duis,1.80236E+15,2020-09-30 03:56 +0000,173,1,0.005780347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #in,6.56462E+15,2020-09-30 01:56 +0000,248,16,0.064516129,0,3,2,0,1,0,7,0,0,0,0,0,0,30,3
morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam #mattis,4.61942E+15,2020-09-30 01:53 +0000,8095,924,0.114144534,2,65,21,27,0,41,768,0,0,0,0,0,0,0,0
eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue #consectetuer,2.85451E+14,2020-09-30 00:26 +0000,636,14,0.022012579,0,0,3,2,0,4,5,0,0,0,0,0,0,0,0
sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a #congue,6.04191E+12,2020-09-30 00:21 +0000,72,2,0.027777778,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0
nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum #curabitur,6.89267E+15,2020-09-29 23:56 +0000,166,4,0.024096386,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat #quam,3.54602E+15,2020-09-29 22:42 +0000,230,4,0.017391304,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #eget,9.07855E+14,2020-09-29 22:16 +0000,491,15,0.030549898,0,1,4,1,0,0,4,0,0,0,0,0,0,130,5
maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at #condimentum,9.00834E+15,2020-09-29 20:11 +0000,1576,42,0.026649746,2,1,17,0,0,2,10,0,0,0,0,0,0,10,10
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #dictumst,3.86313E+15,2020-09-29 18:56 +0000,118,1,0.008474576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #tristique,9.87212E+15,284,0.048143753,8,1,22,10,97,0,61,0,0,0,0,0,0,85,85,,
bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa #luctus,9.60431E+15,2020-09-29 18:11 +0000,160,4,0.025,0,1,1,0,0,0,0,0,0,0,0,0,0,39,2
integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #sem,2.92647E+15,2020-09-29 16:29 +0000,3522,38,0.010789324,0,2,21,6,0,0,9,0,0,0,0,0,0,0,0
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #amet,3.15814E+15,2020-09-29 16:28 +0000,351,6,0.017094017,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,8.75263E+15,2020-09-29 16:05 +0000,222,8,0.036036036,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel #luctus,6.50502E+15,2020-09-29 15:40 +0000,325,6,0.018461538,0,1,1,1,0,0,0,0,0,0,0,0,0,56,3
consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,6.37105E+15,2020-09-29 14:53 +0000,546,1,0.001831502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare #sed,2.60221E+14,2020-09-29 14:44 +0000,2420,165,0.068181818,5,0,15,4,54,2,34,0,0,0,0,0,0,51,51
tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #auctor,4.07777E+15,2020-09-29 10:53 +0000,703,10,0.014224751,0,0,7,0,0,0,1,0,0,0,0,0,0,105,2
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet #dolor,1.53562E+14,2020-09-29 02:29 +0000,411,20,0.0486618,0,0,0,2,4,0,8,0,0,0,0,0,0,64,6
elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis #tincidunt,2.71856E+15,2020-09-29 01:06 +0000,219,8,0.03652968,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0
eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #risus,8.9797E+15,2020-09-28 22:36 +0000,87,5,0.057471264,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #cras,2.5395E+15,2020-09-28 22:13 +0000,1089,15,0.013774105,0,1,6,4,0,0,4,0,0,0,0,0,0,0,0
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur #tortor,7.86586E+14,2020-09-28 21:32 +0000,517,4,0.007736944,0,0,2,0,0,0,1,0,0,0,0,0,0,138,1
nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed #turpis,9.68345E+15,2020-09-28 19:28 +0000,123,3,0.024390244,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #sed,6.87614E+14,2020-09-28 19:07 +0000,793,6,0.007566204,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #magnis,3.64526E+15,2020-09-28 17:41 +0000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod #amet,2.56724E+15,2020-09-28 17:40 +0000,87,3,0.034482759,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #mi,5.92663E+15,2020-09-28 17:32 +0000,478,13,0.027196653,0,1,2,0,0,0,10,0,0,0,0,0,0,0,0
vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan #posuere,8.16101E+15,2020-09-28 16:58 +0000,1121,30,0.02676182,0,2,3,1,20,0,4,0,0,0,0,0,0,0,0
sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #ornare,8.25018E+15,2020-09-28 16:22 +0000,690,21,0.030434783,0,0,4,4,3,0,3,0,0,0,0,0,0,103,7
arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac #praesent,2.47778E+15,2020-09-27 18:22 +0000,166,1,0.006024096,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0
ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #bibendum,3.21527E+15,2020-09-27 01:53 +0000,4838,204,0.042166184,0,4,30,101,0,3,66,0,0,0,0,0,0,0,0
penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum #lobortis,5.17361E+15,2020-09-26 11:24 +0000,112,4,0.035714286,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor #risus,8.03884E+15,2020-09-26 00:37 +0000,89,2,0.02247191,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #curae,2.1543E+15,2020-09-25 22:56 +0000,312,5,0.016025641,0,1,3,0,0,0,0,0,0,0,0,0,0,49,1
sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem #etiam,6.85093E+15,2020-09-25 21:28 +0000,125,6,0.048,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #nisi,8.32763E+15,2020-09-25 19:59 +0000,218,1,0.004587156,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0
accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend #amet,4.29307E+15,2020-09-25 16:44 +0000,206,4,0.019417476,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #vitae,4.36953E+15,2020-09-25 16:26 +0000,227,15,0.066079295,0,2,3,2,0,0,8,0,0,0,0,0,0,0,0
bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #lacus,5.65358E+15,2020-09-25 16:02 +0000,3833,154,0.040177407,5,4,54,9,0,14,68,0,0,0,0,0,0,0,0
justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in #vulputate,2.5159E+15,2020-09-25 11:15 +0000,272,8,0.029411765,0,1,5,0,0,0,1,0,0,0,0,0,0,53,1
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit #posuere,5.43304E+15,2020-09-24 23:19 +0000,110,17,0.154545455,0,1,4,0,0,0,11,0,0,0,0,0,0,26,1
nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae #sapien,6.31192E+15,2020-09-24 23:11 +0000,169,8,0.047337278,0,1,3,0,0,0,2,0,0,0,0,0,0,72,2
quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in #elementum,1.1373E+15,2020-09-24 18:20 +0000,3877,92,0.023729688,1,0,0,2,0,0,7,0,0,0,0,0,0,82,82
enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero #vestibulum,5.08219E+15,2020-09-24 18:01 +0000,863,7,0.00811124,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0
sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #eu,3.61389E+15,2020-09-24 17:56 +0000,235,9,0.038297872,0,0,2,1,0,0,5,0,0,0,0,0,0,43,1
magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #suspendisse,8.19201E+15,2020-09-24 15:31 +0000,109,1,0.009174312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #quam,9.58118E+15,2020-09-24 15:27 +0000,74,2,0.027027027,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis #quam,7.24019E+15,2020-09-24 14:16 +0000,133,13,0.097744361,0,2,4,0,0,0,7,0,0,0,0,0,0,0,0
sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis #accumsan,2.83063E+15,2020-09-24 13:20 +0000,1189,129,0.108494533,0,0,9,0,1,1,7,0,0,0,0,0,0,111,111
sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #lacinia,6.67518E+15,2020-09-24 13:17 +0000,1951,123,0.063044593,1,2,18,0,2,0,14,0,0,0,0,0,0,86,86
ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #lectus,2.35519E+15,2020-09-23 22:04 +0000,413,6,0.014527845,0,1,1,0,0,0,2,0,0,0,0,0,0,42,2
lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci #etiam,4.00695E+15,2020-09-23 21:21 +0000,192,11,0.057291667,0,1,2,0,0,0,7,0,0,0,0,0,0,46,1
platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit #nec,9.37343E+15,2020-09-23 20:40 +0000,212,6,0.028301887,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus #lobortis,8.18373E+15,2020-09-23 20:38 +0000,1073,138,0.12861137,0,4,11,0,0,0,23,0,0,0,0,0,0,100,100
libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac #ligula,9.38364E+15,2020-09-23 20:02 +0000,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam #pharetra,9.766E+15,2020-09-23 18:52 +0000,1519,87,0.057274523,4,2,23,2,31,0,25,0,0,0,0,0,0,0,0
varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #sapien,7.84183E+15,2020-09-23 18:33 +0000,842,38,0.045130641,0,1,5,0,1,0,7,0,0,0,0,0,0,24,24
tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum #placerat,4.90128E+15,2020-09-23 17:53 +0000,233,4,0.017167382,0,0,4,0,0,0,0,0,0,0,0,0,0,38,0
cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #potenti,2.82443E+15,2020-09-23 17:45 +0000,132,11,0.083333333,0,1,5,0,2,0,3,0,0,0,0,0,0,30,0
nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse #nunc,4.56232E+15,2020-09-23 14:10 +0000,2052,144,0.070175439,3,1,13,3,5,0,10,0,0,0,0,0,0,109,109
eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec #nunc,3.91228E+15,2020-09-23 00:36 +0000,193,3,0.015544041,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #erat,4.44572E+15,2020-09-23 00:02 +0000,112,8,0.071428571,0,0,6,1,0,0,0,0,0,0,0,0,0,29,1
ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae #ac,5.46637E+15,2020-09-22 20:20 +0000,686,16,0.023323615,1,0,4,4,7,0,0,0,0,0,0,0,0,0,0
